h0 [SinglePointCrossover,BitFlipMutation] 4052
h1 [SinglePointCrossover,LoopMoveOperator] 3902
h2 [SinglePointCrossover,LocalMoveOperator] 3905
h3 [SinglePointCrossover,SegmentMutation] 4005
h4 [SinglePointCrossover,OppositeMoveOperator] 4019
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 3934
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 3901
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 4021
h8 [IntegerTwoPointsCrossover,SegmentMutation] 4073
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 3944
h10 [MultiPointsCrossover,BitFlipMutation] 4114
h11 [MultiPointsCrossover,LoopMoveOperator] 4093
h12 [MultiPointsCrossover,LocalMoveOperator] 4042
h13 [MultiPointsCrossover,SegmentMutation] 3992
h14 [MultiPointsCrossover,OppositeMoveOperator] 4003
