h0 [SinglePointCrossover,BitFlipMutation] 1977
h1 [SinglePointCrossover,LoopMoveOperator] 2000
h2 [SinglePointCrossover,LocalMoveOperator] 1957
h3 [SinglePointCrossover,SegmentMutation] 1985
h4 [SinglePointCrossover,OppositeMoveOperator] 1940
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 2084
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 1948
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 2038
h8 [IntegerTwoPointsCrossover,SegmentMutation] 1986
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 1973
h10 [MultiPointsCrossover,BitFlipMutation] 1975
h11 [MultiPointsCrossover,LoopMoveOperator] 1950
h12 [MultiPointsCrossover,LocalMoveOperator] 1971
h13 [MultiPointsCrossover,SegmentMutation] 1998
h14 [MultiPointsCrossover,OppositeMoveOperator] 1968
