h0 [SinglePointCrossover,BitFlipMutation] 3956
h1 [SinglePointCrossover,LoopMoveOperator] 3973
h2 [SinglePointCrossover,LocalMoveOperator] 4041
h3 [SinglePointCrossover,SegmentMutation] 4103
h4 [SinglePointCrossover,OppositeMoveOperator] 4177
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 3991
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 3953
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 3983
h8 [IntegerTwoPointsCrossover,SegmentMutation] 3933
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 3992
h10 [MultiPointsCrossover,BitFlipMutation] 4026
h11 [MultiPointsCrossover,LoopMoveOperator] 3937
h12 [MultiPointsCrossover,LocalMoveOperator] 3952
h13 [MultiPointsCrossover,SegmentMutation] 4021
h14 [MultiPointsCrossover,OppositeMoveOperator] 3962
