h0 [SinglePointCrossover,BitFlipMutation] 3986
h1 [SinglePointCrossover,LoopMoveOperator] 3970
h2 [SinglePointCrossover,LocalMoveOperator] 4115
h3 [SinglePointCrossover,SegmentMutation] 4042
h4 [SinglePointCrossover,OppositeMoveOperator] 3953
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 4008
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 4108
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 3874
h8 [IntegerTwoPointsCrossover,SegmentMutation] 4026
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 4102
h10 [MultiPointsCrossover,BitFlipMutation] 4041
h11 [MultiPointsCrossover,LoopMoveOperator] 3953
h12 [MultiPointsCrossover,LocalMoveOperator] 3980
h13 [MultiPointsCrossover,SegmentMutation] 3947
h14 [MultiPointsCrossover,OppositeMoveOperator] 3895
