h0 [SinglePointCrossover,BitFlipMutation] 2034
h1 [SinglePointCrossover,LoopMoveOperator] 1998
h2 [SinglePointCrossover,LocalMoveOperator] 2017
h3 [SinglePointCrossover,SegmentMutation] 1902
h4 [SinglePointCrossover,OppositeMoveOperator] 2016
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 1965
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 1993
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 2021
h8 [IntegerTwoPointsCrossover,SegmentMutation] 1925
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 1992
h10 [MultiPointsCrossover,BitFlipMutation] 1989
h11 [MultiPointsCrossover,LoopMoveOperator] 1985
h12 [MultiPointsCrossover,LocalMoveOperator] 1957
h13 [MultiPointsCrossover,SegmentMutation] 1939
h14 [MultiPointsCrossover,OppositeMoveOperator] 1967
