h0 [SinglePointCrossover,BitFlipMutation] 4007
h1 [SinglePointCrossover,LoopMoveOperator] 3915
h2 [SinglePointCrossover,LocalMoveOperator] 4057
h3 [SinglePointCrossover,SegmentMutation] 3954
h4 [SinglePointCrossover,OppositeMoveOperator] 4028
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 4019
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 4033
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 4016
h8 [IntegerTwoPointsCrossover,SegmentMutation] 4053
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 3940
h10 [MultiPointsCrossover,BitFlipMutation] 4093
h11 [MultiPointsCrossover,LoopMoveOperator] 4004
h12 [MultiPointsCrossover,LocalMoveOperator] 3980
h13 [MultiPointsCrossover,SegmentMutation] 4117
h14 [MultiPointsCrossover,OppositeMoveOperator] 4084
