h0 [SinglePointCrossover,BitFlipMutation] 1960
h1 [SinglePointCrossover,LoopMoveOperator] 1934
h2 [SinglePointCrossover,LocalMoveOperator] 1928
h3 [SinglePointCrossover,SegmentMutation] 2001
h4 [SinglePointCrossover,OppositeMoveOperator] 1986
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 2022
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 2040
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 1929
h8 [IntegerTwoPointsCrossover,SegmentMutation] 2081
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 2017
h10 [MultiPointsCrossover,BitFlipMutation] 1938
h11 [MultiPointsCrossover,LoopMoveOperator] 1964
h12 [MultiPointsCrossover,LocalMoveOperator] 1971
h13 [MultiPointsCrossover,SegmentMutation] 2028
h14 [MultiPointsCrossover,OppositeMoveOperator] 1951
