h0 [SinglePointCrossover,BitFlipMutation] 4099
h1 [SinglePointCrossover,LoopMoveOperator] 3955
h2 [SinglePointCrossover,LocalMoveOperator] 4033
h3 [SinglePointCrossover,SegmentMutation] 4005
h4 [SinglePointCrossover,OppositeMoveOperator] 3987
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 3904
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 3950
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 3925
h8 [IntegerTwoPointsCrossover,SegmentMutation] 4049
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 4068
h10 [MultiPointsCrossover,BitFlipMutation] 4028
h11 [MultiPointsCrossover,LoopMoveOperator] 4034
h12 [MultiPointsCrossover,LocalMoveOperator] 3994
h13 [MultiPointsCrossover,SegmentMutation] 3989
h14 [MultiPointsCrossover,OppositeMoveOperator] 4180
