h0 [SinglePointCrossover,BitFlipMutation] 3945
h1 [SinglePointCrossover,LoopMoveOperator] 3998
h2 [SinglePointCrossover,LocalMoveOperator] 4013
h3 [SinglePointCrossover,SegmentMutation] 3907
h4 [SinglePointCrossover,OppositeMoveOperator] 4079
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 4046
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 3991
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 4138
h8 [IntegerTwoPointsCrossover,SegmentMutation] 3923
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 3918
h10 [MultiPointsCrossover,BitFlipMutation] 3969
h11 [MultiPointsCrossover,LoopMoveOperator] 4057
h12 [MultiPointsCrossover,LocalMoveOperator] 4106
h13 [MultiPointsCrossover,SegmentMutation] 3844
h14 [MultiPointsCrossover,OppositeMoveOperator] 4066
