h0 [SinglePointCrossover,BitFlipMutation] 1938
h1 [SinglePointCrossover,LoopMoveOperator] 1996
h2 [SinglePointCrossover,LocalMoveOperator] 2050
h3 [SinglePointCrossover,SegmentMutation] 2048
h4 [SinglePointCrossover,OppositeMoveOperator] 1969
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 1929
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 1976
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 1962
h8 [IntegerTwoPointsCrossover,SegmentMutation] 1901
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 1947
h10 [MultiPointsCrossover,BitFlipMutation] 2076
h11 [MultiPointsCrossover,LoopMoveOperator] 2049
h12 [MultiPointsCrossover,LocalMoveOperator] 2000
h13 [MultiPointsCrossover,SegmentMutation] 1984
h14 [MultiPointsCrossover,OppositeMoveOperator] 2025
