h0 [SinglePointCrossover,BitFlipMutation] 4111
h1 [SinglePointCrossover,LoopMoveOperator] 4007
h2 [SinglePointCrossover,LocalMoveOperator] 3912
h3 [SinglePointCrossover,SegmentMutation] 3973
h4 [SinglePointCrossover,OppositeMoveOperator] 3978
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 4023
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 4088
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 3927
h8 [IntegerTwoPointsCrossover,SegmentMutation] 3968
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 4011
h10 [MultiPointsCrossover,BitFlipMutation] 3917
h11 [MultiPointsCrossover,LoopMoveOperator] 3937
h12 [MultiPointsCrossover,LocalMoveOperator] 4051
h13 [MultiPointsCrossover,SegmentMutation] 3948
h14 [MultiPointsCrossover,OppositeMoveOperator] 4149
