h0 [SinglePointCrossover,BitFlipMutation] 1950
h1 [SinglePointCrossover,LoopMoveOperator] 2023
h2 [SinglePointCrossover,LocalMoveOperator] 1936
h3 [SinglePointCrossover,SegmentMutation] 2001
h4 [SinglePointCrossover,OppositeMoveOperator] 2023
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 1873
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 1963
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 1953
h8 [IntegerTwoPointsCrossover,SegmentMutation] 1900
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 1937
h10 [MultiPointsCrossover,BitFlipMutation] 1996
h11 [MultiPointsCrossover,LoopMoveOperator] 2009
h12 [MultiPointsCrossover,LocalMoveOperator] 1995
h13 [MultiPointsCrossover,SegmentMutation] 1971
h14 [MultiPointsCrossover,OppositeMoveOperator] 1970
