h0 [SinglePointCrossover,BitFlipMutation] 3987
h1 [SinglePointCrossover,LoopMoveOperator] 3984
h2 [SinglePointCrossover,LocalMoveOperator] 4036
h3 [SinglePointCrossover,SegmentMutation] 3897
h4 [SinglePointCrossover,OppositeMoveOperator] 4162
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 4028
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 4020
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 3872
h8 [IntegerTwoPointsCrossover,SegmentMutation] 3945
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 3931
h10 [MultiPointsCrossover,BitFlipMutation] 3942
h11 [MultiPointsCrossover,LoopMoveOperator] 4152
h12 [MultiPointsCrossover,LocalMoveOperator] 4042
h13 [MultiPointsCrossover,SegmentMutation] 3976
h14 [MultiPointsCrossover,OppositeMoveOperator] 4026
