h0 [SinglePointCrossover,BitFlipMutation] 2033
h1 [SinglePointCrossover,LoopMoveOperator] 1977
h2 [SinglePointCrossover,LocalMoveOperator] 1978
h3 [SinglePointCrossover,SegmentMutation] 1985
h4 [SinglePointCrossover,OppositeMoveOperator] 2020
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 1970
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 1919
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 1944
h8 [IntegerTwoPointsCrossover,SegmentMutation] 2015
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 1991
h10 [MultiPointsCrossover,BitFlipMutation] 1964
h11 [MultiPointsCrossover,LoopMoveOperator] 1979
h12 [MultiPointsCrossover,LocalMoveOperator] 1939
h13 [MultiPointsCrossover,SegmentMutation] 2015
h14 [MultiPointsCrossover,OppositeMoveOperator] 1971
