h0 [SinglePointCrossover,BitFlipMutation] 1935
h1 [SinglePointCrossover,LoopMoveOperator] 1959
h2 [SinglePointCrossover,LocalMoveOperator] 1988
h3 [SinglePointCrossover,SegmentMutation] 1975
h4 [SinglePointCrossover,OppositeMoveOperator] 1918
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 1973
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 1983
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 2037
h8 [IntegerTwoPointsCrossover,SegmentMutation] 1948
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 2077
h10 [MultiPointsCrossover,BitFlipMutation] 1907
h11 [MultiPointsCrossover,LoopMoveOperator] 1991
h12 [MultiPointsCrossover,LocalMoveOperator] 1922
h13 [MultiPointsCrossover,SegmentMutation] 2090
h14 [MultiPointsCrossover,OppositeMoveOperator] 1997
