h0 [SinglePointCrossover,BitFlipMutation] 2043
h1 [SinglePointCrossover,LoopMoveOperator] 1916
h2 [SinglePointCrossover,LocalMoveOperator] 1948
h3 [SinglePointCrossover,SegmentMutation] 1913
h4 [SinglePointCrossover,OppositeMoveOperator] 2026
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 2024
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 2014
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 2022
h8 [IntegerTwoPointsCrossover,SegmentMutation] 2035
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 2092
h10 [MultiPointsCrossover,BitFlipMutation] 2049
h11 [MultiPointsCrossover,LoopMoveOperator] 1921
h12 [MultiPointsCrossover,LocalMoveOperator] 1904
h13 [MultiPointsCrossover,SegmentMutation] 1953
h14 [MultiPointsCrossover,OppositeMoveOperator] 1990
