h0 [SinglePointCrossover,BitFlipMutation] 4049
h1 [SinglePointCrossover,LoopMoveOperator] 3933
h2 [SinglePointCrossover,LocalMoveOperator] 4037
h3 [SinglePointCrossover,SegmentMutation] 3976
h4 [SinglePointCrossover,OppositeMoveOperator] 4072
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 4048
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 3877
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 4113
h8 [IntegerTwoPointsCrossover,SegmentMutation] 3995
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 3900
h10 [MultiPointsCrossover,BitFlipMutation] 3913
h11 [MultiPointsCrossover,LoopMoveOperator] 3889
h12 [MultiPointsCrossover,LocalMoveOperator] 3956
h13 [MultiPointsCrossover,SegmentMutation] 4117
h14 [MultiPointsCrossover,OppositeMoveOperator] 4125
