h0 [SinglePointCrossover,BitFlipMutation] 3956
h1 [SinglePointCrossover,LoopMoveOperator] 4054
h2 [SinglePointCrossover,LocalMoveOperator] 4028
h3 [SinglePointCrossover,SegmentMutation] 3933
h4 [SinglePointCrossover,OppositeMoveOperator] 4024
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 3886
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 3927
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 4055
h8 [IntegerTwoPointsCrossover,SegmentMutation] 4058
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 3974
h10 [MultiPointsCrossover,BitFlipMutation] 4110
h11 [MultiPointsCrossover,LoopMoveOperator] 3899
h12 [MultiPointsCrossover,LocalMoveOperator] 4066
h13 [MultiPointsCrossover,SegmentMutation] 3968
h14 [MultiPointsCrossover,OppositeMoveOperator] 4062
