h0 [SinglePointCrossover,BitFlipMutation] 1987
h1 [SinglePointCrossover,LoopMoveOperator] 1921
h2 [SinglePointCrossover,LocalMoveOperator] 1950
h3 [SinglePointCrossover,SegmentMutation] 1946
h4 [SinglePointCrossover,OppositeMoveOperator] 1991
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 1996
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 1906
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 2050
h8 [IntegerTwoPointsCrossover,SegmentMutation] 2042
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 1983
h10 [MultiPointsCrossover,BitFlipMutation] 1988
h11 [MultiPointsCrossover,LoopMoveOperator] 1998
h12 [MultiPointsCrossover,LocalMoveOperator] 1990
h13 [MultiPointsCrossover,SegmentMutation] 1977
h14 [MultiPointsCrossover,OppositeMoveOperator] 1975
