h0 [SinglePointCrossover,BitFlipMutation] 4009
h1 [SinglePointCrossover,LoopMoveOperator] 4024
h2 [SinglePointCrossover,LocalMoveOperator] 4013
h3 [SinglePointCrossover,SegmentMutation] 3983
h4 [SinglePointCrossover,OppositeMoveOperator] 4031
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 4084
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 4019
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 3891
h8 [IntegerTwoPointsCrossover,SegmentMutation] 4074
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 3968
h10 [MultiPointsCrossover,BitFlipMutation] 3937
h11 [MultiPointsCrossover,LoopMoveOperator] 3917
h12 [MultiPointsCrossover,LocalMoveOperator] 4012
h13 [MultiPointsCrossover,SegmentMutation] 4033
h14 [MultiPointsCrossover,OppositeMoveOperator] 4005
