h0 [SinglePointCrossover,BitFlipMutation] 2089
h1 [SinglePointCrossover,LoopMoveOperator] 1971
h2 [SinglePointCrossover,LocalMoveOperator] 1961
h3 [SinglePointCrossover,SegmentMutation] 1982
h4 [SinglePointCrossover,OppositeMoveOperator] 1963
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 1957
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 1966
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 1904
h8 [IntegerTwoPointsCrossover,SegmentMutation] 2058
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 1982
h10 [MultiPointsCrossover,BitFlipMutation] 1997
h11 [MultiPointsCrossover,LoopMoveOperator] 1973
h12 [MultiPointsCrossover,LocalMoveOperator] 2000
h13 [MultiPointsCrossover,SegmentMutation] 1988
h14 [MultiPointsCrossover,OppositeMoveOperator] 2059
