h0 [SinglePointCrossover,BitFlipMutation] 2074
h1 [SinglePointCrossover,LoopMoveOperator] 1943
h2 [SinglePointCrossover,LocalMoveOperator] 2018
h3 [SinglePointCrossover,SegmentMutation] 2000
h4 [SinglePointCrossover,OppositeMoveOperator] 1982
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 1953
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 1962
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 1957
h8 [IntegerTwoPointsCrossover,SegmentMutation] 1962
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 1958
h10 [MultiPointsCrossover,BitFlipMutation] 1956
h11 [MultiPointsCrossover,LoopMoveOperator] 1989
h12 [MultiPointsCrossover,LocalMoveOperator] 2050
h13 [MultiPointsCrossover,SegmentMutation] 2008
h14 [MultiPointsCrossover,OppositeMoveOperator] 1938
