h0 [SinglePointCrossover,BitFlipMutation] 3943
h1 [SinglePointCrossover,LoopMoveOperator] 4039
h2 [SinglePointCrossover,LocalMoveOperator] 4121
h3 [SinglePointCrossover,SegmentMutation] 3964
h4 [SinglePointCrossover,OppositeMoveOperator] 4048
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 4057
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 3987
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 4035
h8 [IntegerTwoPointsCrossover,SegmentMutation] 4020
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 4016
h10 [MultiPointsCrossover,BitFlipMutation] 4032
h11 [MultiPointsCrossover,LoopMoveOperator] 4018
h12 [MultiPointsCrossover,LocalMoveOperator] 3984
h13 [MultiPointsCrossover,SegmentMutation] 4046
h14 [MultiPointsCrossover,OppositeMoveOperator] 3990
