h0 [SinglePointCrossover,BitFlipMutation] 1967
h1 [SinglePointCrossover,LoopMoveOperator] 1945
h2 [SinglePointCrossover,LocalMoveOperator] 2108
h3 [SinglePointCrossover,SegmentMutation] 2003
h4 [SinglePointCrossover,OppositeMoveOperator] 2063
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 2056
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 1965
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 1970
h8 [IntegerTwoPointsCrossover,SegmentMutation] 1958
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 1939
h10 [MultiPointsCrossover,BitFlipMutation] 2004
h11 [MultiPointsCrossover,LoopMoveOperator] 1921
h12 [MultiPointsCrossover,LocalMoveOperator] 1981
h13 [MultiPointsCrossover,SegmentMutation] 1968
h14 [MultiPointsCrossover,OppositeMoveOperator] 1952
