h0 [SinglePointCrossover,BitFlipMutation] 4035
h1 [SinglePointCrossover,LoopMoveOperator] 4051
h2 [SinglePointCrossover,LocalMoveOperator] 4049
h3 [SinglePointCrossover,SegmentMutation] 3904
h4 [SinglePointCrossover,OppositeMoveOperator] 3984
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 4122
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 3927
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 3986
h8 [IntegerTwoPointsCrossover,SegmentMutation] 4065
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 4027
h10 [MultiPointsCrossover,BitFlipMutation] 4047
h11 [MultiPointsCrossover,LoopMoveOperator] 3910
h12 [MultiPointsCrossover,LocalMoveOperator] 3927
h13 [MultiPointsCrossover,SegmentMutation] 3920
h14 [MultiPointsCrossover,OppositeMoveOperator] 4046
