h0 [SinglePointCrossover,BitFlipMutation] 1967
h1 [SinglePointCrossover,LoopMoveOperator] 1965
h2 [SinglePointCrossover,LocalMoveOperator] 1980
h3 [SinglePointCrossover,SegmentMutation] 1996
h4 [SinglePointCrossover,OppositeMoveOperator] 1982
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 2028
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 2010
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 2021
h8 [IntegerTwoPointsCrossover,SegmentMutation] 1987
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 1981
h10 [MultiPointsCrossover,BitFlipMutation] 1919
h11 [MultiPointsCrossover,LoopMoveOperator] 1974
h12 [MultiPointsCrossover,LocalMoveOperator] 2038
h13 [MultiPointsCrossover,SegmentMutation] 2005
h14 [MultiPointsCrossover,OppositeMoveOperator] 1947
