h0 [SinglePointCrossover,BitFlipMutation] 4038
h1 [SinglePointCrossover,LoopMoveOperator] 4007
h2 [SinglePointCrossover,LocalMoveOperator] 4030
h3 [SinglePointCrossover,SegmentMutation] 3949
h4 [SinglePointCrossover,OppositeMoveOperator] 4047
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 3975
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 4096
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 3972
h8 [IntegerTwoPointsCrossover,SegmentMutation] 3906
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 3948
h10 [MultiPointsCrossover,BitFlipMutation] 4023
h11 [MultiPointsCrossover,LoopMoveOperator] 3994
h12 [MultiPointsCrossover,LocalMoveOperator] 3977
h13 [MultiPointsCrossover,SegmentMutation] 3994
h14 [MultiPointsCrossover,OppositeMoveOperator] 4044
