h0 [SinglePointCrossover,BitFlipMutation] 4002
h1 [SinglePointCrossover,LoopMoveOperator] 3946
h2 [SinglePointCrossover,LocalMoveOperator] 3910
h3 [SinglePointCrossover,SegmentMutation] 4022
h4 [SinglePointCrossover,OppositeMoveOperator] 4121
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 3918
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 4035
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 4035
h8 [IntegerTwoPointsCrossover,SegmentMutation] 4058
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 3972
h10 [MultiPointsCrossover,BitFlipMutation] 4076
h11 [MultiPointsCrossover,LoopMoveOperator] 3909
h12 [MultiPointsCrossover,LocalMoveOperator] 3969
h13 [MultiPointsCrossover,SegmentMutation] 4065
h14 [MultiPointsCrossover,OppositeMoveOperator] 3962
