h0 [SinglePointCrossover,BitFlipMutation] 1970
h1 [SinglePointCrossover,LoopMoveOperator] 2057
h2 [SinglePointCrossover,LocalMoveOperator] 2035
h3 [SinglePointCrossover,SegmentMutation] 1926
h4 [SinglePointCrossover,OppositeMoveOperator] 1928
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 2043
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 1970
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 2070
h8 [IntegerTwoPointsCrossover,SegmentMutation] 2001
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 1906
h10 [MultiPointsCrossover,BitFlipMutation] 1945
h11 [MultiPointsCrossover,LoopMoveOperator] 1923
h12 [MultiPointsCrossover,LocalMoveOperator] 1899
h13 [MultiPointsCrossover,SegmentMutation] 2029
h14 [MultiPointsCrossover,OppositeMoveOperator] 1998
