h0 [SinglePointCrossover,BitFlipMutation] 3996
h1 [SinglePointCrossover,LoopMoveOperator] 4035
h2 [SinglePointCrossover,LocalMoveOperator] 3960
h3 [SinglePointCrossover,SegmentMutation] 3954
h4 [SinglePointCrossover,OppositeMoveOperator] 4005
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 3956
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 4069
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 4028
h8 [IntegerTwoPointsCrossover,SegmentMutation] 3910
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 3906
h10 [MultiPointsCrossover,BitFlipMutation] 4073
h11 [MultiPointsCrossover,LoopMoveOperator] 4043
h12 [MultiPointsCrossover,LocalMoveOperator] 4113
h13 [MultiPointsCrossover,SegmentMutation] 3950
h14 [MultiPointsCrossover,OppositeMoveOperator] 4002
