h0 [SinglePointCrossover,BitFlipMutation] 4104
h1 [SinglePointCrossover,LoopMoveOperator] 4066
h2 [SinglePointCrossover,LocalMoveOperator] 3925
h3 [SinglePointCrossover,SegmentMutation] 3999
h4 [SinglePointCrossover,OppositeMoveOperator] 3901
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 3946
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 4093
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 4019
h8 [IntegerTwoPointsCrossover,SegmentMutation] 3833
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 3944
h10 [MultiPointsCrossover,BitFlipMutation] 3869
h11 [MultiPointsCrossover,LoopMoveOperator] 3914
h12 [MultiPointsCrossover,LocalMoveOperator] 3952
h13 [MultiPointsCrossover,SegmentMutation] 3959
h14 [MultiPointsCrossover,OppositeMoveOperator] 3976
