h0 [SinglePointCrossover,BitFlipMutation] 4138
h1 [SinglePointCrossover,LoopMoveOperator] 3927
h2 [SinglePointCrossover,LocalMoveOperator] 3994
h3 [SinglePointCrossover,SegmentMutation] 4082
h4 [SinglePointCrossover,OppositeMoveOperator] 3937
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 3984
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 4002
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 4099
h8 [IntegerTwoPointsCrossover,SegmentMutation] 4050
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 4007
h10 [MultiPointsCrossover,BitFlipMutation] 4026
h11 [MultiPointsCrossover,LoopMoveOperator] 3951
h12 [MultiPointsCrossover,LocalMoveOperator] 3941
h13 [MultiPointsCrossover,SegmentMutation] 3869
h14 [MultiPointsCrossover,OppositeMoveOperator] 3993
