h0 [SinglePointCrossover,BitFlipMutation] 3966
h1 [SinglePointCrossover,LoopMoveOperator] 3912
h2 [SinglePointCrossover,LocalMoveOperator] 3960
h3 [SinglePointCrossover,SegmentMutation] 4024
h4 [SinglePointCrossover,OppositeMoveOperator] 4000
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 3883
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 3981
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 3956
h8 [IntegerTwoPointsCrossover,SegmentMutation] 4051
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 3990
h10 [MultiPointsCrossover,BitFlipMutation] 3967
h11 [MultiPointsCrossover,LoopMoveOperator] 3854
h12 [MultiPointsCrossover,LocalMoveOperator] 4047
h13 [MultiPointsCrossover,SegmentMutation] 3887
h14 [MultiPointsCrossover,OppositeMoveOperator] 4022
