h0 [SinglePointCrossover,BitFlipMutation] 4058
h1 [SinglePointCrossover,LoopMoveOperator] 3999
h2 [SinglePointCrossover,LocalMoveOperator] 3991
h3 [SinglePointCrossover,SegmentMutation] 3980
h4 [SinglePointCrossover,OppositeMoveOperator] 3954
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 4039
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 3862
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 3919
h8 [IntegerTwoPointsCrossover,SegmentMutation] 3977
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 3994
h10 [MultiPointsCrossover,BitFlipMutation] 4167
h11 [MultiPointsCrossover,LoopMoveOperator] 4001
h12 [MultiPointsCrossover,LocalMoveOperator] 4145
h13 [MultiPointsCrossover,SegmentMutation] 3998
h14 [MultiPointsCrossover,OppositeMoveOperator] 3916
