h0 [SinglePointCrossover,BitFlipMutation] 3930
h1 [SinglePointCrossover,LoopMoveOperator] 3958
h2 [SinglePointCrossover,LocalMoveOperator] 3955
h3 [SinglePointCrossover,SegmentMutation] 4106
h4 [SinglePointCrossover,OppositeMoveOperator] 4049
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 4057
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 4063
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 4067
h8 [IntegerTwoPointsCrossover,SegmentMutation] 4015
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 4009
h10 [MultiPointsCrossover,BitFlipMutation] 3941
h11 [MultiPointsCrossover,LoopMoveOperator] 4098
h12 [MultiPointsCrossover,LocalMoveOperator] 3985
h13 [MultiPointsCrossover,SegmentMutation] 4080
h14 [MultiPointsCrossover,OppositeMoveOperator] 3987
