h0 [SinglePointCrossover,BitFlipMutation] 2022
h1 [SinglePointCrossover,LoopMoveOperator] 2115
h2 [SinglePointCrossover,LocalMoveOperator] 1968
h3 [SinglePointCrossover,SegmentMutation] 1976
h4 [SinglePointCrossover,OppositeMoveOperator] 1968
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 1896
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 1997
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 1977
h8 [IntegerTwoPointsCrossover,SegmentMutation] 2049
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 2021
h10 [MultiPointsCrossover,BitFlipMutation] 1906
h11 [MultiPointsCrossover,LoopMoveOperator] 1973
h12 [MultiPointsCrossover,LocalMoveOperator] 2019
h13 [MultiPointsCrossover,SegmentMutation] 1914
h14 [MultiPointsCrossover,OppositeMoveOperator] 1949
