h0 [SinglePointCrossover,BitFlipMutation] 1942
h1 [SinglePointCrossover,LoopMoveOperator] 2019
h2 [SinglePointCrossover,LocalMoveOperator] 1988
h3 [SinglePointCrossover,SegmentMutation] 1920
h4 [SinglePointCrossover,OppositeMoveOperator] 1992
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 1989
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 2013
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 1994
h8 [IntegerTwoPointsCrossover,SegmentMutation] 1999
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 2060
h10 [MultiPointsCrossover,BitFlipMutation] 1978
h11 [MultiPointsCrossover,LoopMoveOperator] 2016
h12 [MultiPointsCrossover,LocalMoveOperator] 1924
h13 [MultiPointsCrossover,SegmentMutation] 1999
h14 [MultiPointsCrossover,OppositeMoveOperator] 1917
