h0 [SinglePointCrossover,BitFlipMutation] 3963
h1 [SinglePointCrossover,LoopMoveOperator] 3948
h2 [SinglePointCrossover,LocalMoveOperator] 4079
h3 [SinglePointCrossover,SegmentMutation] 3994
h4 [SinglePointCrossover,OppositeMoveOperator] 4046
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 4047
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 4009
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 4052
h8 [IntegerTwoPointsCrossover,SegmentMutation] 3999
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 3988
h10 [MultiPointsCrossover,BitFlipMutation] 4021
h11 [MultiPointsCrossover,LoopMoveOperator] 4130
h12 [MultiPointsCrossover,LocalMoveOperator] 3950
h13 [MultiPointsCrossover,SegmentMutation] 3973
h14 [MultiPointsCrossover,OppositeMoveOperator] 4001
