h0 [SinglePointCrossover,BitFlipMutation] 3998
h1 [SinglePointCrossover,LoopMoveOperator] 3956
h2 [SinglePointCrossover,LocalMoveOperator] 3998
h3 [SinglePointCrossover,SegmentMutation] 3948
h4 [SinglePointCrossover,OppositeMoveOperator] 3993
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 3966
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 4021
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 4020
h8 [IntegerTwoPointsCrossover,SegmentMutation] 3926
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 4109
h10 [MultiPointsCrossover,BitFlipMutation] 4018
h11 [MultiPointsCrossover,LoopMoveOperator] 4002
h12 [MultiPointsCrossover,LocalMoveOperator] 4034
h13 [MultiPointsCrossover,SegmentMutation] 4029
h14 [MultiPointsCrossover,OppositeMoveOperator] 3982
