h0 [SinglePointCrossover,BitFlipMutation] 4149
h1 [SinglePointCrossover,LoopMoveOperator] 3852
h2 [SinglePointCrossover,LocalMoveOperator] 3993
h3 [SinglePointCrossover,SegmentMutation] 4011
h4 [SinglePointCrossover,OppositeMoveOperator] 4037
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 3904
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 3929
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 3980
h8 [IntegerTwoPointsCrossover,SegmentMutation] 4107
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 3965
h10 [MultiPointsCrossover,BitFlipMutation] 4058
h11 [MultiPointsCrossover,LoopMoveOperator] 4063
h12 [MultiPointsCrossover,LocalMoveOperator] 3990
h13 [MultiPointsCrossover,SegmentMutation] 3966
h14 [MultiPointsCrossover,OppositeMoveOperator] 3996
