h0 [SinglePointCrossover,BitFlipMutation] 3871
h1 [SinglePointCrossover,LoopMoveOperator] 3947
h2 [SinglePointCrossover,LocalMoveOperator] 4048
h3 [SinglePointCrossover,SegmentMutation] 3884
h4 [SinglePointCrossover,OppositeMoveOperator] 4038
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 3936
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 4022
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 3951
h8 [IntegerTwoPointsCrossover,SegmentMutation] 3967
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 4014
h10 [MultiPointsCrossover,BitFlipMutation] 3857
h11 [MultiPointsCrossover,LoopMoveOperator] 3948
h12 [MultiPointsCrossover,LocalMoveOperator] 4001
h13 [MultiPointsCrossover,SegmentMutation] 4008
h14 [MultiPointsCrossover,OppositeMoveOperator] 3908
