h0 [SinglePointCrossover,BitFlipMutation] 1995
h1 [SinglePointCrossover,LoopMoveOperator] 1922
h2 [SinglePointCrossover,LocalMoveOperator] 1944
h3 [SinglePointCrossover,SegmentMutation] 2064
h4 [SinglePointCrossover,OppositeMoveOperator] 1940
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 2001
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 2009
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 1954
h8 [IntegerTwoPointsCrossover,SegmentMutation] 1983
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 2067
h10 [MultiPointsCrossover,BitFlipMutation] 1959
h11 [MultiPointsCrossover,LoopMoveOperator] 2002
h12 [MultiPointsCrossover,LocalMoveOperator] 1995
h13 [MultiPointsCrossover,SegmentMutation] 1958
h14 [MultiPointsCrossover,OppositeMoveOperator] 1957
