h0 [SinglePointCrossover,BitFlipMutation] 3995
h1 [SinglePointCrossover,LoopMoveOperator] 3902
h2 [SinglePointCrossover,LocalMoveOperator] 4025
h3 [SinglePointCrossover,SegmentMutation] 3989
h4 [SinglePointCrossover,OppositeMoveOperator] 4009
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 3932
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 4046
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 3947
h8 [IntegerTwoPointsCrossover,SegmentMutation] 3965
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 4031
h10 [MultiPointsCrossover,BitFlipMutation] 4091
h11 [MultiPointsCrossover,LoopMoveOperator] 4008
h12 [MultiPointsCrossover,LocalMoveOperator] 4066
h13 [MultiPointsCrossover,SegmentMutation] 4119
h14 [MultiPointsCrossover,OppositeMoveOperator] 4075
