h0 [SinglePointCrossover,BitFlipMutation] 2005
h1 [SinglePointCrossover,LoopMoveOperator] 2034
h2 [SinglePointCrossover,LocalMoveOperator] 1965
h3 [SinglePointCrossover,SegmentMutation] 2041
h4 [SinglePointCrossover,OppositeMoveOperator] 2034
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 1972
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 2019
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 1884
h8 [IntegerTwoPointsCrossover,SegmentMutation] 2022
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 1971
h10 [MultiPointsCrossover,BitFlipMutation] 1928
h11 [MultiPointsCrossover,LoopMoveOperator] 1962
h12 [MultiPointsCrossover,LocalMoveOperator] 1932
h13 [MultiPointsCrossover,SegmentMutation] 2027
h14 [MultiPointsCrossover,OppositeMoveOperator] 1904
