h0 [SinglePointCrossover,BitFlipMutation] 4065
h1 [SinglePointCrossover,LoopMoveOperator] 4027
h2 [SinglePointCrossover,LocalMoveOperator] 4101
h3 [SinglePointCrossover,SegmentMutation] 4021
h4 [SinglePointCrossover,OppositeMoveOperator] 4061
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 3923
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 3925
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 4038
h8 [IntegerTwoPointsCrossover,SegmentMutation] 3997
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 3986
h10 [MultiPointsCrossover,BitFlipMutation] 4050
h11 [MultiPointsCrossover,LoopMoveOperator] 3972
h12 [MultiPointsCrossover,LocalMoveOperator] 3944
h13 [MultiPointsCrossover,SegmentMutation] 3968
h14 [MultiPointsCrossover,OppositeMoveOperator] 3922
