h0 [SinglePointCrossover,BitFlipMutation] 1994
h1 [SinglePointCrossover,LoopMoveOperator] 1973
h2 [SinglePointCrossover,LocalMoveOperator] 1957
h3 [SinglePointCrossover,SegmentMutation] 1959
h4 [SinglePointCrossover,OppositeMoveOperator] 2004
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 2013
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 1989
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 1988
h8 [IntegerTwoPointsCrossover,SegmentMutation] 1921
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 1923
h10 [MultiPointsCrossover,BitFlipMutation] 1956
h11 [MultiPointsCrossover,LoopMoveOperator] 1962
h12 [MultiPointsCrossover,LocalMoveOperator] 2037
h13 [MultiPointsCrossover,SegmentMutation] 2029
h14 [MultiPointsCrossover,OppositeMoveOperator] 1995
