h0 [SinglePointCrossover,BitFlipMutation] 3983
h1 [SinglePointCrossover,LoopMoveOperator] 4088
h2 [SinglePointCrossover,LocalMoveOperator] 3985
h3 [SinglePointCrossover,SegmentMutation] 3961
h4 [SinglePointCrossover,OppositeMoveOperator] 3975
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 4002
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 4129
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 3939
h8 [IntegerTwoPointsCrossover,SegmentMutation] 4099
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 3869
h10 [MultiPointsCrossover,BitFlipMutation] 4053
h11 [MultiPointsCrossover,LoopMoveOperator] 3956
h12 [MultiPointsCrossover,LocalMoveOperator] 4020
h13 [MultiPointsCrossover,SegmentMutation] 3934
h14 [MultiPointsCrossover,OppositeMoveOperator] 4007
