h0 [SinglePointCrossover,BitFlipMutation] 4093
h1 [SinglePointCrossover,LoopMoveOperator] 3966
h2 [SinglePointCrossover,LocalMoveOperator] 4106
h3 [SinglePointCrossover,SegmentMutation] 4044
h4 [SinglePointCrossover,OppositeMoveOperator] 3992
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 3995
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 4040
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 3944
h8 [IntegerTwoPointsCrossover,SegmentMutation] 4036
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 3980
h10 [MultiPointsCrossover,BitFlipMutation] 4071
h11 [MultiPointsCrossover,LoopMoveOperator] 4017
h12 [MultiPointsCrossover,LocalMoveOperator] 3955
h13 [MultiPointsCrossover,SegmentMutation] 3986
h14 [MultiPointsCrossover,OppositeMoveOperator] 4075
