h0 [SinglePointCrossover,BitFlipMutation] 1947
h1 [SinglePointCrossover,LoopMoveOperator] 2037
h2 [SinglePointCrossover,LocalMoveOperator] 2019
h3 [SinglePointCrossover,SegmentMutation] 1972
h4 [SinglePointCrossover,OppositeMoveOperator] 1994
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 1877
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 1980
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 1947
h8 [IntegerTwoPointsCrossover,SegmentMutation] 2006
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 1942
h10 [MultiPointsCrossover,BitFlipMutation] 1974
h11 [MultiPointsCrossover,LoopMoveOperator] 2020
h12 [MultiPointsCrossover,LocalMoveOperator] 2034
h13 [MultiPointsCrossover,SegmentMutation] 2017
h14 [MultiPointsCrossover,OppositeMoveOperator] 1984
