h0 [SinglePointCrossover,BitFlipMutation] 1925
h1 [SinglePointCrossover,LoopMoveOperator] 2006
h2 [SinglePointCrossover,LocalMoveOperator] 2001
h3 [SinglePointCrossover,SegmentMutation] 1991
h4 [SinglePointCrossover,OppositeMoveOperator] 2023
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 2028
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 2018
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 1910
h8 [IntegerTwoPointsCrossover,SegmentMutation] 1953
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 1963
h10 [MultiPointsCrossover,BitFlipMutation] 1970
h11 [MultiPointsCrossover,LoopMoveOperator] 2082
h12 [MultiPointsCrossover,LocalMoveOperator] 1941
h13 [MultiPointsCrossover,SegmentMutation] 1927
h14 [MultiPointsCrossover,OppositeMoveOperator] 1962
