h0 [SinglePointCrossover,BitFlipMutation] 1991
h1 [SinglePointCrossover,LoopMoveOperator] 2005
h2 [SinglePointCrossover,LocalMoveOperator] 2011
h3 [SinglePointCrossover,SegmentMutation] 2012
h4 [SinglePointCrossover,OppositeMoveOperator] 2054
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 1906
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 2034
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 1958
h8 [IntegerTwoPointsCrossover,SegmentMutation] 1971
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 1990
h10 [MultiPointsCrossover,BitFlipMutation] 2009
h11 [MultiPointsCrossover,LoopMoveOperator] 1881
h12 [MultiPointsCrossover,LocalMoveOperator] 1925
h13 [MultiPointsCrossover,SegmentMutation] 1985
h14 [MultiPointsCrossover,OppositeMoveOperator] 1968
