h0 [SinglePointCrossover,BitFlipMutation] 1963
h1 [SinglePointCrossover,LoopMoveOperator] 1967
h2 [SinglePointCrossover,LocalMoveOperator] 1991
h3 [SinglePointCrossover,SegmentMutation] 1912
h4 [SinglePointCrossover,OppositeMoveOperator] 1999
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 1960
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 1958
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 1968
h8 [IntegerTwoPointsCrossover,SegmentMutation] 2020
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 2047
h10 [MultiPointsCrossover,BitFlipMutation] 1910
h11 [MultiPointsCrossover,LoopMoveOperator] 1945
h12 [MultiPointsCrossover,LocalMoveOperator] 1997
h13 [MultiPointsCrossover,SegmentMutation] 1892
h14 [MultiPointsCrossover,OppositeMoveOperator] 1971
