h0 [SinglePointCrossover,BitFlipMutation] 1975
h1 [SinglePointCrossover,LoopMoveOperator] 1976
h2 [SinglePointCrossover,LocalMoveOperator] 1953
h3 [SinglePointCrossover,SegmentMutation] 1916
h4 [SinglePointCrossover,OppositeMoveOperator] 2015
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 1993
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 1972
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 2046
h8 [IntegerTwoPointsCrossover,SegmentMutation] 1916
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 1961
h10 [MultiPointsCrossover,BitFlipMutation] 1982
h11 [MultiPointsCrossover,LoopMoveOperator] 1968
h12 [MultiPointsCrossover,LocalMoveOperator] 1979
h13 [MultiPointsCrossover,SegmentMutation] 2065
h14 [MultiPointsCrossover,OppositeMoveOperator] 1983
