h0 [SinglePointCrossover,BitFlipMutation] 3979
h1 [SinglePointCrossover,LoopMoveOperator] 4020
h2 [SinglePointCrossover,LocalMoveOperator] 3951
h3 [SinglePointCrossover,SegmentMutation] 4031
h4 [SinglePointCrossover,OppositeMoveOperator] 3914
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 4116
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 3957
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 4036
h8 [IntegerTwoPointsCrossover,SegmentMutation] 3944
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 3980
h10 [MultiPointsCrossover,BitFlipMutation] 4125
h11 [MultiPointsCrossover,LoopMoveOperator] 4058
h12 [MultiPointsCrossover,LocalMoveOperator] 3925
h13 [MultiPointsCrossover,SegmentMutation] 4014
h14 [MultiPointsCrossover,OppositeMoveOperator] 3950
