h0 [SinglePointCrossover,BitFlipMutation] 3934
h1 [SinglePointCrossover,LoopMoveOperator] 4006
h2 [SinglePointCrossover,LocalMoveOperator] 3928
h3 [SinglePointCrossover,SegmentMutation] 3957
h4 [SinglePointCrossover,OppositeMoveOperator] 3909
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 4001
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 4030
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 3845
h8 [IntegerTwoPointsCrossover,SegmentMutation] 3888
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 3980
h10 [MultiPointsCrossover,BitFlipMutation] 3989
h11 [MultiPointsCrossover,LoopMoveOperator] 4049
h12 [MultiPointsCrossover,LocalMoveOperator] 3991
h13 [MultiPointsCrossover,SegmentMutation] 4019
h14 [MultiPointsCrossover,OppositeMoveOperator] 3974
