h0 [SinglePointCrossover,BitFlipMutation] 4016
h1 [SinglePointCrossover,LoopMoveOperator] 4006
h2 [SinglePointCrossover,LocalMoveOperator] 3989
h3 [SinglePointCrossover,SegmentMutation] 4012
h4 [SinglePointCrossover,OppositeMoveOperator] 3950
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 4047
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 4133
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 3945
h8 [IntegerTwoPointsCrossover,SegmentMutation] 3996
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 3998
h10 [MultiPointsCrossover,BitFlipMutation] 3932
h11 [MultiPointsCrossover,LoopMoveOperator] 3984
h12 [MultiPointsCrossover,LocalMoveOperator] 4008
h13 [MultiPointsCrossover,SegmentMutation] 3993
h14 [MultiPointsCrossover,OppositeMoveOperator] 3991
