h0 [SinglePointCrossover,BitFlipMutation] 4053
h1 [SinglePointCrossover,LoopMoveOperator] 4021
h2 [SinglePointCrossover,LocalMoveOperator] 4018
h3 [SinglePointCrossover,SegmentMutation] 3927
h4 [SinglePointCrossover,OppositeMoveOperator] 4098
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 4089
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 3888
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 3990
h8 [IntegerTwoPointsCrossover,SegmentMutation] 4013
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 3927
h10 [MultiPointsCrossover,BitFlipMutation] 4061
h11 [MultiPointsCrossover,LoopMoveOperator] 3884
h12 [MultiPointsCrossover,LocalMoveOperator] 3886
h13 [MultiPointsCrossover,SegmentMutation] 4111
h14 [MultiPointsCrossover,OppositeMoveOperator] 4034
