h0 [SinglePointCrossover,BitFlipMutation] 3948
h1 [SinglePointCrossover,LoopMoveOperator] 4028
h2 [SinglePointCrossover,LocalMoveOperator] 3839
h3 [SinglePointCrossover,SegmentMutation] 4056
h4 [SinglePointCrossover,OppositeMoveOperator] 3976
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 3961
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 3996
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 4008
h8 [IntegerTwoPointsCrossover,SegmentMutation] 4090
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 3963
h10 [MultiPointsCrossover,BitFlipMutation] 4041
h11 [MultiPointsCrossover,LoopMoveOperator] 3985
h12 [MultiPointsCrossover,LocalMoveOperator] 4001
h13 [MultiPointsCrossover,SegmentMutation] 4043
h14 [MultiPointsCrossover,OppositeMoveOperator] 4065
