h0 [SinglePointCrossover,BitFlipMutation] 1961
h1 [SinglePointCrossover,LoopMoveOperator] 2029
h2 [SinglePointCrossover,LocalMoveOperator] 1982
h3 [SinglePointCrossover,SegmentMutation] 1970
h4 [SinglePointCrossover,OppositeMoveOperator] 2029
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 1918
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 2044
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 1982
h8 [IntegerTwoPointsCrossover,SegmentMutation] 1916
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 2095
h10 [MultiPointsCrossover,BitFlipMutation] 1934
h11 [MultiPointsCrossover,LoopMoveOperator] 2034
h12 [MultiPointsCrossover,LocalMoveOperator] 1976
h13 [MultiPointsCrossover,SegmentMutation] 1936
h14 [MultiPointsCrossover,OppositeMoveOperator] 1944
