h0 [SinglePointCrossover,BitFlipMutation] 3987
h1 [SinglePointCrossover,LoopMoveOperator] 3963
h2 [SinglePointCrossover,LocalMoveOperator] 4051
h3 [SinglePointCrossover,SegmentMutation] 3914
h4 [SinglePointCrossover,OppositeMoveOperator] 3972
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 4081
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 3986
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 4004
h8 [IntegerTwoPointsCrossover,SegmentMutation] 3972
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 4018
h10 [MultiPointsCrossover,BitFlipMutation] 3949
h11 [MultiPointsCrossover,LoopMoveOperator] 4148
h12 [MultiPointsCrossover,LocalMoveOperator] 3872
h13 [MultiPointsCrossover,SegmentMutation] 3992
h14 [MultiPointsCrossover,OppositeMoveOperator] 4091
