h0 [SinglePointCrossover,BitFlipMutation] 3894
h1 [SinglePointCrossover,LoopMoveOperator] 4059
h2 [SinglePointCrossover,LocalMoveOperator] 3998
h3 [SinglePointCrossover,SegmentMutation] 4060
h4 [SinglePointCrossover,OppositeMoveOperator] 4035
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 4027
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 3964
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 3987
h8 [IntegerTwoPointsCrossover,SegmentMutation] 3917
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 4029
h10 [MultiPointsCrossover,BitFlipMutation] 4035
h11 [MultiPointsCrossover,LoopMoveOperator] 4013
h12 [MultiPointsCrossover,LocalMoveOperator] 4075
h13 [MultiPointsCrossover,SegmentMutation] 3999
h14 [MultiPointsCrossover,OppositeMoveOperator] 3908
