h0 [SinglePointCrossover,BitFlipMutation] 4038
h1 [SinglePointCrossover,LoopMoveOperator] 3930
h2 [SinglePointCrossover,LocalMoveOperator] 4055
h3 [SinglePointCrossover,SegmentMutation] 4001
h4 [SinglePointCrossover,OppositeMoveOperator] 4047
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 3906
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 3979
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 3973
h8 [IntegerTwoPointsCrossover,SegmentMutation] 3925
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 4090
h10 [MultiPointsCrossover,BitFlipMutation] 3902
h11 [MultiPointsCrossover,LoopMoveOperator] 4094
h12 [MultiPointsCrossover,LocalMoveOperator] 3976
h13 [MultiPointsCrossover,SegmentMutation] 4095
h14 [MultiPointsCrossover,OppositeMoveOperator] 3989
