h0 [SinglePointCrossover,BitFlipMutation] 1964
h1 [SinglePointCrossover,LoopMoveOperator] 2007
h2 [SinglePointCrossover,LocalMoveOperator] 1953
h3 [SinglePointCrossover,SegmentMutation] 2082
h4 [SinglePointCrossover,OppositeMoveOperator] 1980
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 2019
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 2025
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 1960
h8 [IntegerTwoPointsCrossover,SegmentMutation] 1979
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 1969
h10 [MultiPointsCrossover,BitFlipMutation] 2019
h11 [MultiPointsCrossover,LoopMoveOperator] 1986
h12 [MultiPointsCrossover,LocalMoveOperator] 1938
h13 [MultiPointsCrossover,SegmentMutation] 1967
h14 [MultiPointsCrossover,OppositeMoveOperator] 2002
