h0 [SinglePointCrossover,BitFlipMutation] 3986
h1 [SinglePointCrossover,LoopMoveOperator] 4012
h2 [SinglePointCrossover,LocalMoveOperator] 4052
h3 [SinglePointCrossover,SegmentMutation] 4065
h4 [SinglePointCrossover,OppositeMoveOperator] 4155
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 3938
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 3999
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 3925
h8 [IntegerTwoPointsCrossover,SegmentMutation] 4022
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 3977
h10 [MultiPointsCrossover,BitFlipMutation] 3899
h11 [MultiPointsCrossover,LoopMoveOperator] 4048
h12 [MultiPointsCrossover,LocalMoveOperator] 4023
h13 [MultiPointsCrossover,SegmentMutation] 3960
h14 [MultiPointsCrossover,OppositeMoveOperator] 3939
